OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
5761,L. E. FLETCHER TECHNICAL COMMUNITY COLLEGE                       ,1407 HIGHWAY 311                                  ,SCHRIEVER           ,LA,LOUISIANA                                                   ,70395,3232,5,Public,2016,12,40,30.0,A,5,3,6,0,2015,,,,,2014,0.0,0.0,0.0,A
5763,CENTRAL GEORGIA TECHNICAL COLLEGE                                ,80 COHEN WALKER DRIVE                             ,WARNER ROBINS       ,GA,GEORGIA                                                     ,31088,2729,5,Public,2016,437,2094,20.8,P,5,3,4,0,2015,472.0,2200.0,21.4,P,2014,507.0,2063.0,24.5,P
6136,NATIONAL AVIATION ACADEMY - NEW ENGLAND                          ,130 BAKER AVENUE EXTENSION                        ,CONCORD             ,MA,MASSACHUSETTS                                               ,1742,2620,4,Proprietary,2016,7,133,5.2,A,5,6,1,0,2015,5.0,152.0,3.2,A,2014,10.0,180.0,5.5,A
6165,LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEALTH          ,1237 NORTH MISSION ROAD                           ,LOS ANGELES         ,CA,CALIFORNIA                                                  ,90033,1018,5,Public,2016,1,43,2.3,A,5,34,9,0,2015,1.0,56.0,1.7,A,2014,3.0,58.0,5.1,A
6214,BLESSING HOSPITAL                                                ,BROADWAY AT 11TH STREET                           ,QUINCY              ,IL,ILLINOIS                                                    ,62301,0,8,Private,2016,7,78,8.9,P,5,17,5,0,2015,4.0,81.0,4.9,P,2014,6.0,83.0,7.2,P
6225,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES                     ,2122 25TH AVENUE                                  ,ROCK ISLAND         ,IL,ILLINOIS                                                    ,61201,5317,8,Private,2016,1,103,0.9,P,5,17,5,0,2015,2.0,97.0,2.0,P,2014,4.0,83.0,4.8,P
6228,METHODIST COLLEGE                                                ,7600 ACADEMIC DRIVE                               ,PEORIA              ,IL,ILLINOIS                                                    ,61615,9235,8,Private,2016,12,185,6.4,A,5,18,5,0,2015,5.0,197.0,2.5,A,2014,8.0,210.0,3.8,A
6240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING                  ,511 NORTH EAST GREENLEAF STREET                   ,PEORIA              ,IL,ILLINOIS                                                    ,61603,3783,8,Private,2016,6,160,3.7,A,5,18,5,0,2015,5.0,163.0,3.0,A,2014,4.0,159.0,2.5,A
6257,SAINT ELIZABETH SCHOOL OF NURSING                                ,1501 HARTFORD STREET                              ,LAFAYETTE           ,IN,INDIANA                                                     ,47904,9988,11,Private,2016,3,86,3.4,A,5,4,5,0,2015,4.0,112.0,3.5,A,2014,3.0,104.0,2.8,A
6267,UNITYPOINT HEALTH-DES MOINES                                     ,1200 PLEASANT STREET                              ,DES MOINES          ,IA,IOWA                                                        ,50309,1499,4,Private,2016,1,22,4.5,P,5,3,7,0,2015,1.0,21.0,4.7,P,2014,0.0,26.0,0.0,P
6273,MERCY COLLEGE OF HEALTH SCIENCES                                 ,928 SIXTH AVENUE                                  ,DES MOINES          ,IA,IOWA                                                        ,50309,1239,6,Private,2016,21,329,6.3,A,5,3,7,0,2015,10.0,378.0,2.6,A,2014,16.0,380.0,4.2,A
6305,MAINE COLLEGE OF HEALTH PROFESSIONS                              ,70 MIDDLE STREET                                  ,LEWISTON            ,ME,MAINE                                                       ,4243,9986,6,Private,2016,1,113,0.8,A,5,2,1,0,2015,2.0,80.0,2.5,A,2014,2.0,82.0,2.4,A
6322,SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING         ,680 CENTRE STREET                                 ,BROCKTON            ,MA,MASSACHUSETTS                                               ,2302,3395,4,Private,2016,2,145,1.3,A,5,9,1,0,2015,6.0,191.0,3.1,A,2014,3.0,165.0,1.8,A
6324,LABOURE COLLEGE                                                  ,303 ADAMS STREET                                  ,MILTON              ,MA,MASSACHUSETTS                                               ,2126,4253,6,Private,2016,19,329,5.7,A,5,9,1,0,2015,23.0,317.0,7.2,A,2014,23.0,280.0,8.2,A
6331,LAWRENCE MEMORIAL HOSPITAL SCHOOL OF NURSING                     ,170 GOVERNORS AVENUE                              ,MEDFORD             ,MA,MASSACHUSETTS                                               ,2155,1643,5,Private,2016,6,127,4.7,A,5,7,1,0,2015,5.0,118.0,4.2,A,2014,5.0,114.0,4.3,A
6385,CHAMBERLAIN UNIVERSITY                                           ,1221 NORTH SWIFT ROAD                             ,ADDISON             ,IL,ILLINOIS                                                    ,60101,0,8,Proprietary,2016,343,9722,3.5,A,5,1,5,0,2015,315.0,8093.0,3.8,A,2014,215.0,6152.0,3.4,A
6389,GOLDFARB SCHOOL OF NURSING AT BARNES-JEWISH COLLEGE              ,4483 DUNCAN                        MAILSTOP 90-36-,SAINT LOUIS         ,MO,MISSOURI                                                    ,63110,1091,8,Private,2016,6,460,1.3,P,5,1,7,0,2015,6.0,499.0,1.2,P,2014,1.0,455.0,0.2,P
6392,RESEARCH MEDICAL CENTER                                          ,2316 EAST MEYER BOULEVARD                         ,KANSAS CITY         ,MO,MISSOURI                                                    ,64132,1199,8,Proprietary,2016,5,132,3.7,P,5,5,7,0,2015,3.0,123.0,2.4,P,2014,2.0,110.0,1.8,P
6399,BRYAN COLLEGE OF HEALTH SCIENCES                                 ,1535 S. 52ND ST.                                  ,LINCOLN             ,NE,NEBRASKA                                                    ,68506,1398,8,Private,2016,4,165,2.4,A,5,1,7,0,2015,5.0,164.0,3.0,A,2014,5.0,162.0,3.0,A
6404,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH            ,JOSIE HARPER CAMPUS                720 NORTH 87TH ,OMAHA               ,NE,NEBRASKA                                                    ,68114,2852,8,Private,2016,12,325,3.6,A,5,2,7,0,2015,6.0,344.0,1.7,A,2014,7.0,346.0,2.0,A
6417,HOLY NAME MEDICAL CENTER SCHOOL OF NURSING                       ,690 TEANECK ROAD                                  ,TEANECK             ,NJ,NEW JERSEY                                                  ,7666,4254,4,Private,2016,3,79,3.7,A,5,9,2,0,2015,1.0,62.0,1.6,A,2014,5.0,84.0,5.9,A
6421,JFK MEDICAL CENTER MUHLENBERG HAROLD B. AND DOROTHY A. SNYDER SCH,PARK AVENUE & RANDOLPH ROAD                       ,PLAINFIELD          ,NJ,NEW JERSEY                                                  ,7061,3399,4,Private,2016,4,168,2.3,P,5,6,2,0,2015,7.0,188.0,3.7,P,2014,4.0,185.0,2.1,P
6429,SAINT FRANCIS MEDICAL CENTER                                     ,601 HAMILTON AVENUE                               ,TRENTON             ,NJ,NEW JERSEY                                                  ,8629,1986,7,Private,2016,1,11,9.0,P,5,4,2,0,2015,0.0,12.0,0.0,P,2014,0.0,14.0,0.0,P
6435,ARNOT OGDEN MEDICAL CENTER                                       ,600 ROE AVENUE                                    ,ELMIRA              ,NY,NEW YORK                                                    ,14905,1676,4,Private,2016,2,77,2.5,P,5,29,2,0,2015,0.0,36.0,0.0,P,2014,1.0,69.0,1.4,P
6438,PHILLIPS SCHOOL OF NURSING AT MOUNT SINAI BETH ISRAEL            ,"776 6TH AVENUE  4TH FLOOR, SUITE 4A               ",NEW YORK            ,NY,NEW YORK                                                    ,10001,6354,6,Private,2016,3,90,3.3,A,5,14,2,0,2015,2.0,78.0,2.5,A,2014,2.0,97.0,2.0,A
6443,COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP            ,967 NORTH BROADWAY                                ,YONKERS             ,NY,NEW YORK                                                    ,10701,1399,5,Private,2016,0,43,0.0,A,5,18,2,0,2015,0.0,33.0,0.0,A,2014,3.0,47.0,6.3,A
6445,BILL AND SANDRA POMEROY COLLEGE OF NURSING AT CROUSE HOSPITAL    ,736 IRVING AVENUE                                 ,SYRACUSE            ,NY,NEW YORK                                                    ,13210,1690,5,Private,2016,1,137,0.7,A,5,25,2,0,2015,8.0,120.0,6.6,A,2014,4.0,146.0,2.7,A
6448,"ELLIS MEDICINE, THE BELANGER SCHOOL OF NURSING                   ",650 MCCLELLAN STREET                              ,SCHENECTADY         ,NY,NEW YORK                                                    ,12304,1009,5,Private,2016,2,55,3.6,A,5,21,2,0,2015,5.0,51.0,9.8,A,2014,3.0,50.0,6.0,A
6461,SAINT ELIZABETH MEDICAL CENTER                                   ,2209 GENESEE STREET                               ,UTICA               ,NY,NEW YORK                                                    ,13501,2998,5,Private,2016,2,83,2.4,P,5,24,2,0,2015,1.0,90.0,1.1,P,2014,2.0,103.0,1.9,P
6467,SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH ,206 PROSPECT AVENUE                               ,SYRACUSE            ,NY,NEW YORK                                                    ,13203,1806,5,Private,2016,1,120,0.8,A,5,25,2,0,2015,2.0,142.0,1.4,A,2014,6.0,136.0,4.4,A
6477,CABARRUS COLLEGE OF HEALTH SCIENCES                              ,401 MEDICAL PARK DRIVE                            ,CONCORD             ,NC,NORTH CAROLINA                                              ,28025,3959,8,Private,2016,5,196,2.5,A,5,8,4,0,2015,4.0,173.0,2.3,A,2014,3.0,160.0,1.8,A
6487,AULTMAN COLLEGE OF NURSING AND HEALTH SCIENCES                   ,2600 6TH STREET SOUTHWEST                         ,CANTON              ,OH,OHIO                                                        ,44710,1799,6,Private,2016,12,150,8.0,A,5,16,5,0,2015,8.0,166.0,4.8,A,2014,12.0,173.0,6.9,A
6489,CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES                    ,2139 AUBURN AVENUE                                ,CINCINNATI          ,OH,OHIO                                                        ,45219,2906,6,Private,2016,11,259,4.2,A,5,1,5,0,2015,14.0,242.0,5.7,A,2014,7.0,144.0,4.8,A
6494,GOOD SAMARITAN COLLEGE OF NURSING AND HEALTH SCIENCE             ,375 DIXMYTH AVENUE                                ,CINCINNATI          ,OH,OHIO                                                        ,45220,2489,6,Private,2016,8,125,6.4,A,5,1,5,0,2015,7.0,148.0,4.7,A,2014,7.0,151.0,4.6,A
6507,TRINITY HEALTH SYSTEM SCHOOL OF NURSING                          ,"4000 SUNSET BOULEVARD, SUITE 2631                 ",STEUBENVILLE        ,OH,OHIO                                                        ,43952,3512,4,Private,2016,1,54,1.8,A,5,6,5,0,2015,2.0,45.0,4.4,A,2014,8.0,52.0,15.3,A
6534,CITIZENS SCHOOL OF NURSING                                       ,"SUITE 539, 590 PGH MILLS CIRCLE                   ",TARENTUM            ,PA,PENNSYLVANIA                                                ,15084,6591,4,Private,2016,5,99,5.0,A,5,12,3,0,2015,3.0,98.0,3.0,A,2014,5.0,97.0,5.1,A
6537,CONEMAUGH MEMORIAL MEDICAL CENTER                                ,1086 FRANKLIN STREET                              ,JOHNSTOWN           ,PA,PENNSYLVANIA                                                ,15905,4398,4,Proprietary,2016,4,97,4.1,P,5,12,3,0,2015,3.0,79.0,3.7,P,2014,3.0,84.0,3.5,P
6551,ST MARGARET MEMORIAL HOSPITAL SCHOOL OF NURSING                  ,221 SEVENTH STREET                 SUITE 100      ,PITTSBURGH          ,PA,PENNSYLVANIA                                                ,15238,3205,3,Private,2016,7,121,5.7,A,5,14,3,0,2015,1.0,51.0,1.9,A,2014,4.0,68.0,5.8,A
6560,OHIO VALLEY GENERAL HOSPITAL SCHOOL OF NURSING                   ,25 HECKEL ROAD                                    ,MCKEES ROCKS        ,PA,PENNSYLVANIA                                                ,15136,1694,3,Private,2016,2,31,6.4,A,5,14,3,0,2015,3.0,70.0,4.2,B,2014,6.0,87.0,6.8,B
6565,READING HOSPITAL SCHOOL OF HEALTH SCIENCES                       ,6TH AVENUE & SPRUCE STREET                        ,WEST READING        ,PA,PENNSYLVANIA                                                ,19611,1744,11,Private,2016,4,144,2.7,A,5,6,3,0,2015,0.0,179.0,0.0,A,2014,5.0,199.0,2.5,A
6574,"ST. LUKE'S HOSPITAL OF BETHLEHEM, PA                             ",801 OSTRUM STREET                                 ,BETHLEHEM           ,PA,PENNSYLVANIA                                                ,18015,1065,4,Private,2016,6,96,6.2,A,5,15,3,0,2015,2.0,53.0,3.7,A,2014,0.0,88.0,0.0,A
6577,UPMC SHADYSIDE                                                   ,5230 CENTRE AVENUE                                ,PITTSBURGH          ,PA,PENNSYLVANIA                                                ,15232,1381,4,Private,2016,4,169,2.3,P,5,14,3,0,2015,3.0,112.0,2.6,P,2014,4.0,129.0,3.1,P
6578,SHARON REGIONAL SCHOOL OF NURSING                                ,740 EAST STATE STREET                             ,SHARON              ,PA,PENNSYLVANIA                                                ,16146,3395,3,Proprietary,2016,1,42,2.3,B,5,3,3,1,2015,1.0,47.0,2.1,B,2014,2.0,76.0,2.6,B
6582,WASHINGTON HOSPITAL (THE)                                        ,155 WILSON AVENUE                                 ,WASHINGTON          ,PA,PENNSYLVANIA                                                ,15301,3398,11,Private,2016,3,40,7.5,P,5,12,3,0,2015,3.0,45.0,6.6,P,2014,1.0,62.0,1.6,P
6583,WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING                  ,4900 FRIENDSHIP AVENUE                            ,PITTSBURGH          ,PA,PENNSYLVANIA                                                ,15224,1790,3,Private,2016,1,46,2.1,A,5,14,3,0,2015,1.0,39.0,2.5,A,2014,0.0,36.0,0.0,A
6591,ST. JOSEPH SCHOOL OF NURSING                                     ,200 HIGH SERVICE AVENUE                           ,NORTH PROVIDENCE    ,RI,RHODE ISLAND                                                ,2904,5199,11,Proprietary,2016,3,39,7.6,A,5,1,1,0,2015,4.0,49.0,8.1,A,2014,1.0,41.0,2.4,A
6606,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS               ,8400 DATAPOINT DRIVE                              ,SAN ANTONIO         ,TX,TEXAS                                                       ,78229,3234,8,Proprietary,2016,9,261,3.4,P,5,20,6,0,2015,5.0,283.0,1.7,P,2014,11.0,274.0,4.0,P
6612,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH                     ,1919 FRANKFORD AVENUE                             ,LUBBOCK             ,TX,TEXAS                                                       ,79407,120,4,Private,2016,2,122,1.6,A,5,19,6,0,2015,2.0,133.0,1.5,A,2014,4.0,141.0,2.8,A
6622,JEFFERSON COLLEGE OF HEALTH SCIENCES                             ,101 ELM AVENUE SE                                 ,ROANOKE             ,VA,VIRGINIA                                                    ,24013,2222,8,Private,2016,11,400,2.7,A,5,6,3,0,2015,24.0,371.0,6.4,A,2014,15.0,395.0,3.7,A
6639,BELLIN COLLEGE                                                   ,3201 EATON ROAD                                   ,GREEN BAY           ,WI,WISCONSIN                                                   ,54311,0,8,Private,2016,2,108,1.8,A,5,8,5,0,2015,0.0,96.0,0.0,A,2014,1.0,90.0,1.1,A
6656,COLLEGE OF DU PAGE                                               ,425 FAWELL BOULEVARD                              ,GLEN ELLYN          ,IL,ILLINOIS                                                    ,60137,6599,5,Public,2016,376,2874,13.0,P,5,6,5,0,2015,466.0,3294.0,14.1,P,2014,540.0,3287.0,16.4,P
6720,COLLEGE OF ALAMEDA                                               ,555 RALPH APPEZZATO MEMORIAL PKY                  ,ALAMEDA             ,CA,CALIFORNIA                                                  ,94501,2109,5,Public,2016,4,54,7.4,A,5,9,9,0,2015,8.0,44.0,18.1,A,2014,9.0,58.0,15.5,A
6725,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER                    ,62 SOUTH DUNLAP SUITE 200                         ,MEMPHIS             ,TN,TENNESSEE                                                   ,38163,4900,8,Public,2016,793,16844,4.7,P,5,9,4,0,2015,803.0,16963.0,4.7,P,2014,262.0,5609.0,4.6,P
6731,CASA LOMA COLLEGE                                                ,6725 KESTER AVENUE                                ,VAN NUYS            ,CA,CALIFORNIA                                                  ,91405,4523,5,Private,2016,7,236,2.9,A,5,28,9,0,2015,33.0,348.0,9.4,A,2014,31.0,391.0,7.9,A
6750,VALENCIA COLLEGE                                                 ,1800 SOUTH KIRKMAN ROAD                           ,ORLANDO             ,FL,FLORIDA                                                     ,32802,3028,6,Public,2016,446,6521,6.8,A,3,8,4,0,2015,1016.0,7774.0,13.0,A,2014,1243.0,8062.0,15.4,A
6753,ILLINOIS CENTRAL COLLEGE                                         ,1 COLLEGE DRIVE                                   ,EAST PEORIA         ,IL,ILLINOIS                                                    ,61635,1,5,Public,2016,130,862,15.0,A,5,18,5,0,2015,159.0,977.0,16.2,A,2014,180.0,1172.0,15.3,A
6760,UNIVERSITY OF MAINE - AUGUSTA                                    ,46 UNIVERSITY DRIVE                               ,AUGUSTA             ,ME,MAINE                                                       ,4330,9410,6,Public,2016,257,1526,16.8,A,5,1,1,0,2015,280.0,1642.0,17.0,A,2014,298.0,1601.0,18.6,A
