opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log
21191,0.278752437,0.565547483,0.511547638,0.619438211,0.399704726,0.333642904,0.289313941,0.758609492,0.587284483,0.482366371,0.498510459,0.405036726,0.791354096,0.716020074,0.902999346,0.373374765,0.447079846,0.644204852,0.555019346,0.4,0.872523677,0.332543634,0.49837535,0.765279241,0.508465144,0.026717557,0.413967611,0.797283624,0.440812187
21206,0.32748538,0.427742032,0.265166517,0.465182046,0.424760273,0.430116117,0.35888016,0.769860089,0.410560345,0.498558956,0.450156018,0.368310598,0.698571232,0.531865228,0.788183214,0.383190319,0.504322649,0.46361186,0.66192058,0.7,0.657514368,0.704026077,0.567999128,0.518204758,0.694892248,0.022900763,0.359311741,0.734333824,0.587485703
21207,0.239766082,0.655517243,0.649112469,0.73786194,0.69290225,0.694832098,0.675997054,0.679608917,0.217672414,0.567032323,0.437442024,0.578174187,0.461233218,0.483844902,0.719801444,0.49427765,0.519674669,0.601078167,0.609255543,0.5,0.4423503,0.239399111,0.470573423,0.445205479,0.557262834,0.003816794,0.780364372,0.545881584,0.549223934
21232,0.243664717,0.580921239,0.548999057,0.57963319,0.502691517,0.511632185,0.450070008,0.773072715,0.493534483,0.449227209,0.481668503,0.447009444,0.477432704,0.488684007,0.746612266,0.268202571,0.466796453,0.41509434,0.832733436,0.2,0.452536949,0.651709117,0.484827954,0.445205479,0.447913072,0,0.634615385,0.587896211,0.52029019
21240,0.399610136,0.552411397,0.550711944,0.478189482,0.341834297,0.332003241,0.259428366,0.589332325,0.449353448,0.554904041,0.467862562,0.507869885,0.539612098,0.578041561,0.807650498,0.431169802,0.483139856,0.52425876,0.275039631,0.2,0.322393828,0.279128886,0.515452776,1,0.511807605,0,0.819838057,0.722213342,0.465359347
21244,0.376218324,0.325902085,0.388236767,0.605050394,0.427796585,0.404255662,0.34894856,0.606969258,0.358836207,0.361591584,0.426319728,0.603357817,0.340408927,0.463763655,0.704603686,0.458642849,0.533193681,0.516172507,0.575042745,0.2,0.310465162,0.662393142,0.391993111,0.907534247,0.148329239,0,0.728744939,0.414869925,0.590440167
21245,0.337231969,0.595276094,0.660713632,0.693743128,0.3924402,0.403549047,0.349750486,0.571192554,0.248922414,0.379702159,0.45373912,0.55089192,0.328257556,0.384715478,0.593870398,0.423713055,0.500016922,0.575471698,0.520713796,0.2,0.247606987,0.341817819,0.434099345,0.346135029,0.161973219,0.003816794,0.874493927,0.332310824,0.51253961
21250,0.356725146,0.494544482,0.398808574,0.23572477,0.403112929,0.411014466,0.346501359,0.798244874,0.197198276,0.692091161,0.473075847,0.51521511,0.658769718,0.528749121,0.755406791,0.445793063,0.476949914,0.598382749,0.582920987,0.2,0.862483644,0.151044022,0.309042308,0.660958904,0.714967527,0.011450382,0.395748988,0.674530051,0.527822414
21253,0.319688109,0.398808574,0.369383223,0.440548337,0.418334843,0.42532013,0.342277211,0.598621741,0.172413793,0.469233575,0.422563984,0.396642183,0.38414473,0.404517898,0.549604432,0.375023971,0.537776235,0.421832884,0.453693932,0.2,0.172543456,0.783294141,0.326119733,0.830479452,0.609661077,0,0.502024291,0.427780299,0.569038647
21255,0.323586745,0.461143257,0.496744288,0.481332923,0.35228409,0.355044121,0.284677524,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.688044449,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1,1,0.629778707,0.704026077,0.398420463,0.709393346,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995
21256,0.440545809,0.545532118,0.649112469,0.724794806,0.446823327,0.449474806,0.400033838,0.640250747,0.614224138,0.43908202,0.466114941,0.716684155,0.523765373,0.663233249,0.867359117,0.439988875,0.485219776,0.783018868,0.518126655,0.2,0.745767711,0.341817819,0.334274065,0.709393346,0.102319999,0,0.688259109,0.587334888,0.4606269
21274,0.212475634,0.58821752,0.616432306,0.655022952,0.586780193,0.588608243,0.55603023,0.780556255,0.100215517,0.501768282,0.446551265,0.352570829,0.217221491,0.275900886,0.434652698,0.475350911,0.508663814,0.336927224,0.609131645,0.4,0.149268248,0.719002918,0.581326154,0.830479452,0.464466688,0,0.596153846,0.424379211,0.711290262
21283,0.278752437,0.6717251,0.673668423,0.712149737,0.495500648,0.527093149,0.508574727,0.758609492,0.587284483,0.482366371,0.498510459,0.405036726,0.791354096,0.716020074,0.902999346,0.373374765,0.447079846,0.644204852,0.555019346,0.4,0.872523677,0.332543634,0.49837535,0.765279241,0.508465144,0.026717557,0.413967611,0.797283624,0.440812187
21286,0.249512671,0.585328423,0.642512596,0.716826268,0.315939653,0.307157669,0.259428366,0.690923874,0.346982759,0.390423211,0.439275207,0.346274921,0.34233103,0.34392865,0.625321204,0.417674405,0.517454223,0.327493261,0.781892661,0.5,0.255491064,0.824118695,0.398420463,0.907534247,0.198968923,0.003816794,0.497975709,0.486229768,0.650690452
21290,0.374269006,0.353022317,0.16076229,0.481332923,0.44066653,0.436595517,0.371750518,0.680124378,0.326508621,0.293732348,0.377441183,0.480587618,0.337364173,0.343769658,0.578918173,0.510054439,0.593403354,0.425876011,0.361543363,0.4,0.203597248,0.427125159,0.460639607,1,0.02405173,0,0.87854251,0.40467341,0.527822414
21316,0.360623782,0.661738122,0.664782842,0.767691059,0.535318744,0.539307902,0.509322392,0.692707434,0.182112069,0.576039188,0.442924465,0.694648478,0.421466221,0.466136285,0.673005432,0.394409116,0.513040856,0.553908356,0.264705034,0.3,0.339212575,0.350713358,0.290825569,0.765279241,0.133905189,0,0.897773279,0.562398085,0.584498228
21323,0.461988304,0.693968106,0.659684276,0.725911638,0.541014915,0.552931429,0.521076069,0.631484171,0.52262931,0.495339978,0.420676784,0.784889822,0.64725188,0.714394777,0.900132667,0.438528549,0.540082075,0.685983827,0.48107411,0.2,0.516093498,0.224364842,0.250284668,0.907534247,0.220926433,0,0.869433198,0.802649184,0.508578408
21345,0.317738791,0.391818321,0.391818321,0.573359883,0.307982265,0.309351038,0.243741218,0.588583264,0.259698276,0.452587681,0.457300956,0.602308499,0.339918804,0.447228515,0.655369942,0.452966873,0.495746201,0.537735849,0.627243809,0.3,0.291340036,0.553841664,0.357370903,0.709393346,0.187229497,0,0.813765182,0.423951977,0.440812187
21348,0.290448343,0.603453633,0.655517243,0.77775264,0.321446443,0.332003241,0.253019576,0.636324713,0.292025862,0.475820116,0.459074017,0.578174187,0.335937728,0.44478255,0.675255763,0.406943013,0.493623835,0.58490566,0.673217783,0.2,0.416687977,0.545089063,0.450330843,0.518204758,0.368084662,0,0.75,0.417486506,0.527822414
21366,0.228070175,0.335324398,0.405580346,0.447851261,0.473662253,0.496552033,0.457547953,0.745766993,0.229525862,0.511338922,0.437442024,0.390346275,0.321278899,0.360890754,0.578918173,0.428199082,0.519674669,0.358490566,0.766023341,0.7,0.374287643,0.803299966,0.434099345,0.660958904,0.518362575,0,0.451417004,0.48367177,0.615656605
21370,0.401559454,0.781235903,0.718901221,0.775050604,0.307982265,0.287197007,0.324257978,0.556575756,0.195043103,0.432264739,0.435603068,0.618048269,0.501542626,0.495204991,0.734037416,0.406943013,0.521904367,0.547169811,0.48420486,0.2,0.172543456,0.455839063,0.404700046,1,0.390530753,0,0.8451417,0.587053922,0.524082825
21400,0.265107212,0.300380966,0.198541019,0.303999292,0.407662114,0.412940937,0.371114879,0.644398775,0.240301724,0.442474445,0.444740646,0.475341028,0.43880174,0.45908161,0.663772085,0.386420617,0.510847823,0.502695418,0.585506309,0.4,0.33374037,0.812915223,0.480158612,0.765279241,0.259826691,0.007633588,0.483805668,0.525681904,0.5722029
21404,0.378167641,0,0.305731339,0.381961948,0.354704242,0.385413427,0.304606782,0.655919745,0.342672414,0.383287789,0.441102669,0.518363064,0.503418687,0.567933124,0.789534757,0.353144313,0.515242971,0.602425876,0.607996821,0.4,0.505755885,0.337230061,0.434099345,0.830479452,0.231227952,0,0.826923077,0.637342437,0.500475477
21407,0.315789474,0.636854858,0.650193165,0.750246991,0.3648025,0.388011785,0.305882341,0.650963665,0.123922414,0.361591584,0.424444944,0.453305352,0.20059399,0.287164082,0.459338384,0.464264506,0.535480124,0.373315364,0.622097324,0.2,0.078249306,0.694339573,0.542987564,0.830479452,0.161973219,0,0.686234818,0.310044551,0.68166113
21408,0.282651072,0.691309434,0.678451819,0.709776454,0.510979848,0.473663634,0.417594362,0.634564636,0.293103448,0.504968014,0.441102669,0.511017838,0.335611366,0.413691263,0.647909659,0.395992224,0.515242971,0.469002695,0.777286265,0.7,0.322393828,0.734519112,0.378666085,0.765279241,0.395843626,0,0.613360324,0.437808702,0.590440167
21415,0.247563353,0.402220914,0.380891011,0.444227888,0.655074289,0.658229409,0.634268166,0.573138831,0.276939655,0.475820116,0.422563984,0.409233998,0.374741117,0.370512559,0.612376541,0.454391046,0.537776235,0.373315364,0.624955995,0.7,0.270500012,0.87599573,0.349886877,0.830479452,0.174917193,0.003816794,0.383603239,0.452779749,0.666623965
21422,0.510721248,0.330664453,0.31605134,0.290434097,0.368926271,0.287197007,0.313195771,0.516924803,0.172413793,0.28199209,0.500170528,0.62749213,0.303892678,0.402618574,0.669587169,0.536764549,0.445150136,0.607816712,0.256030694,0.2,0.19369967,0.461154216,0.480158612,0.907534247,0,0.003816794,0.863360324,0.25407016,0.445905223
21440,0.237816764,0.519573706,0.529205473,0.571231381,0.366889843,0.34139513,0.297958779,0.758653228,0.13362069,0.508158208,0.442924465,0.406086044,0.339196083,0.362957258,0.543656123,0.464264506,0.513040856,0.405660377,0.70387324,0.2,0.263116599,0.591560385,0.470573423,0.660958904,0.762210765,0.003816794,0.587044534,0.471758972,0.693909513
21448,0.259259259,0.468746811,0.466241823,0.429154487,0.434019304,0.446113568,0.375477572,0.683503783,0.314655172,0.539547832,0.473075847,0.405036726,0.380987094,0.447670101,0.716097142,0.386420617,0.476949914,0.513477089,0.887726442,0.4,0.474702093,0.69162132,0.300085773,0.765279241,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705
21451,0.495126706,0.505326759,0.478486836,0.54882548,0.291921255,0.328625192,0.341409372,0.611840861,0.299568966,0.365238298,0.435603068,0.613850997,0.292836952,0.385610173,0.641498078,0.536764549,0.521904367,0.517520216,0.51085612,0.3,0.149268248,0.420898722,0.281240381,0.830479452,0.066208191,0,0.907894737,0.226664682,0.492119289
21458,0.37037037,0.498921986,0.519573706,0.536775872,0.29441366,0.311488873,0.326323879,0.668884869,0.19612069,0.354260669,0.488458901,0.442812172,0.282419218,0.381757915,0.580629446,0.522910079,0.458817026,0.42722372,0.43041863,0.2,0.123401839,0.495120001,0.439617711,0.660958904,0.118606434,0,0.853238866,0.413115708,0.596252924
21460,0.469785575,0.567134883,0.532941411,0.546464005,0.418334843,0.427485376,0.367209082,0.591367783,0.14762931,0.34316928,0.405346869,0.4795383,0.251016859,0.362275722,0.562901286,0.473976262,0.558886601,0.450134771,0.356176114,0.2,0.19369967,0.471410719,0.378666085,0.765279241,0.343445382,0.011450382,0.844129555,0.434078282,0.679564051
21464,0.452241715,0.700047677,0.710088658,0.764871307,0.360464414,0.32510635,0.215587761,0.588206923,0.425646552,0.418498511,0.428188394,0.606505771,0.51974121,0.477511414,0.716097142,0.467055445,0.530916844,0.502695418,0.542264186,0.7,0.19369967,0.139866677,0.378666085,0.310980999,0.54880331,0.003816794,0.846153846,0.479617763,0.504557637
21466,0.26705653,0.765991991,0.722791434,0.729230941,0.579192064,0.569269009,0.527930167,0.666597231,0.27262931,0.576039188,0.467862562,0.511017838,0.44953366,0.465672236,0.706560492,0.410030934,0.483139856,0.517520216,0.862188464,0.4,0.354896584,0.450391018,0.422716454,0.321917808,0.641378771,0.007633588,0.715587045,0.504375575,0.552630047
21468,0.343079922,0.436587303,0.519573706,0.516125783,0.362661629,0.358742814,0.307141004,0.756979624,0.139008621,0.634222504,0.501826345,0.435466946,0.517236925,0.543963834,0.766870964,0.209541102,0.443227876,0.526954178,0.383058857,0.2,0.304263248,0.439068447,0.334274065,0.830479452,0.880046658,0,0.560728745,0.695715584,0.487841177
21499,0.315789474,0.557431214,0.463707536,0.499366377,0.470742746,0.478764579,0.443155855,0.553571321,0.268318966,0.472531912,0.442924465,0.549842602,0.379016154,0.45554925,0.676372546,0.419190306,0.513040856,0.533692722,0.750503451,0.2,0.408803901,0.75522011,0.398420463,0.830479452,0.231227952,0.003816794,0.587044534,0.476642629,0.575330143
21506,0.376218324,0.361357155,0.238046284,0.521459183,0.411373364,0.419062455,0.362439666,0.622145925,0.419181034,0.472531912,0.464362319,0.729275971,0.463173659,0.627470062,0.83401718,0.317393222,0.487308083,0.692722372,0.453556033,0.2,0.316505969,0.190773797,0.239134147,1,0.210186422,0.003816794,0.928137652,0.645166649,0.479073957
21519,0.440545809,0.583869299,0.542008804,0.475003847,0.775104534,0.781372987,0.774538438,0.725614125,0.349137931,0.495339978,0.513300712,0.500524659,0.546645027,0.467205762,0.741666325,0.419190306,0.429977099,0.4393531,0.585843287,0.7,0.213090729,0.761925577,0.290825569,0.830479452,0.285511775,0,0.617408907,0.593741713,0.587485703
21531,0.208576998,0.570275214,0.531081494,0.675171823,0.457575156,0.457335359,0.374251391,0.627111176,0.40625,0.435678807,0.451950251,0.503672613,0.450161274,0.500890576,0.723445755,0.328412168,0.502165383,0.559299191,0.579199412,0.2,0.354896584,0.642767947,0.42846719,0.830479452,0.198968923,0,0.727732794,0.512630461,0.508578408
21536,0.32748538,0.560714292,0.57943203,0.636276925,0.375686328,0.304905803,0.255204217,0.703574743,0.226293103,0.393973163,0.439275207,0.422875131,0.256195809,0.290089685,0.541637892,0.560038986,0.517454223,0.357142857,0.570104029,0.2,0.400643134,0.579698384,0.484827954,0.709393346,0.259826691,0,0.746963563,0.367463265,0.679564051
21544,0.335282651,0.57943203,0.408888488,0.499366377,0.367914266,0.379020323,0.315513635,0.717440572,0.492456897,0.397511379,0.462604654,0.511017838,0.587145725,0.522479883,0.763870503,0.351419974,0.489404828,0.509433962,0.801327124,0.3,0.505755885,0.414489129,0.511282468,0.547945205,0.301288922,0.022900763,0.771255061,0.634367303,0.542278705
21553,0.304093567,0.321032687,0.365407349,0.395790692,0.616432842,0.617359066,0.591568126,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
21562,0.434697856,0.47122317,0.705961313,0.626317716,0.375686328,0.385413427,0.297958779,0.485199438,0.174568966,0.445856153,0.471342973,0.535152151,0.384782638,0.364597961,0.547639081,0.623363503,0.479004975,0.578167116,0.307503698,0.2,0.247606987,0.128084863,0.250284668,0.830479452,0.385103615,0,0.91902834,0.372374908,0.612969383
21571,0.274853801,0.625075922,0.637998286,0.73786194,0.583689037,0.605962722,0.575710456,0.617107136,0.247844828,0.527102233,0.426319728,0.44910808,0.273342074,0.360365481,0.606375352,0.448673282,0.533193681,0.373315364,0.743542675,0.4,0.222211819,0.909307152,0.2609978,0.830479452,0.373886117,0,0.28340081,0.430311741,0.650690452
21579,0.235867446,0.283488333,0.31605134,0.377167314,0.30369982,0.344307142,0.269233726,0.738513956,0.231681034,0.475820116,0.448356373,0.333683106,0.232839669,0.303447847,0.539601396,0.468446024,0.506488774,0.270889488,0.707568067,0.2,0.339212575,0.812915223,0.465651672,0.491438356,0.395843626,0,0.45951417,0.394202411,0.685806582
21582,0.341130604,0.271447509,0.523477939,0.465182046,0.310043836,0.328625192,0.344834164,0.689112624,0.131465517,0.408056385,0.441102669,0.461699895,0.339687696,0.415840543,0.564738286,0.423713055,0.515242971,0.504043127,0.299540819,0.2,0.042400334,0.246544356,0.349886877,1,0.084909498,0,0.946356275,0.433244419,0.623559927
21583,0.307992203,0.47122317,0.478486836,0.529241071,0.305868497,0.304905803,0.236134944,0.696045305,0.070043103,0.324424327,0.446551265,0.420776495,0.216449413,0.334332237,0.444229942,0.479456221,0.508663814,0.40296496,0.398994297,0.2,0.078249306,0.171813107,0.271306565,0.830479452,0.148329239,0.019083969,0.951417004,0.342456823,0.569038647
21585,0.563352827,0.66275779,0.67269894,0.724794806,0.554685898,0.560117214,0.516215639,0.422836648,0.295258621,0.339446461,0.409219,0.714585519,0.444412837,0.582813938,0.810123394,0.423713055,0.55412494,0.746630728,0.252939541,0.4,0.247606987,0.420898722,0.128381417,0.491438356,0,0,0.903846154,0.504375575,0.408031236
21597,0.282651072,0.529205473,0.458548267,0.560292749,0.39615145,0.384529231,0.315513635,0.689587842,0.41487069,0.357932403,0.459074017,0.457502623,0.511180885,0.434238681,0.681874807,0.471217514,0.493623835,0.48787062,0.620908709,0.5,0.387838543,0.232011608,0.507047502,0.491438356,0.349834386,0.011450382,0.83805668,0.556362325,0.569038647
21601,0.194931774,0.405580346,0.421637992,0.510669766,0.376608872,0.388011785,0.325296543,0.663574379,0.256465517,0.411548426,0.467862562,0.465897167,0.272055404,0.383527209,0.603313654,0.479456221,0.483139856,0.376010782,0.424580693,0.4,0.364794162,0.526452887,0.378666085,0.406678082,0.483739575,0,0.756072874,0.376260053,0.575330143
21609,0.068226121,0.408888488,0.525403988,0.454936154,0.41434483,0.408375502,0.374866459,0.636324713,0.648706897,0.305345222,0.526174624,0.363064008,0.434839259,0.398469331,0.69040782,0.439988875,0.415259537,0.389487871,0.499816477,0.3,0.561840048,0.285099409,0.398420463,0.830479452,0.102319999,0.003816794,0.827935223,0.490215798,0.492119289
21635,0.28460039,0.511547638,0.525403988,0.641104067,0.289352148,0.386288461,0.310819955,0.718555814,0.519396552,0.401037937,0.450156018,0.491080797,0.652239266,0.625442582,0.84216154,0.351419974,0.504322649,0.495956873,0.49206336,0.3,0.596499462,0.436143431,0.391993111,0.830479452,0.434743884,0,0.732793522,0.70287653,0.470009486
21643,0.460038986,0.277551548,0.57642255,0.475003847,0.305868497,0.287197007,0.326323879,0.610291492,0.314655172,0.432264739,0.471342973,0.768100735,0.460856997,0.557355641,0.790207497,0.40383719,0.479004975,0.677897574,0.423026555,0.2,0.339212575,0.394045041,0.410838503,0.709393346,0.460428968,0,0.82388664,0.499478067,0.516442983
21652,0.317738791,0.487807803,0.294895127,0.421242877,0.323204179,0.355044121,0.286248266,0.586880084,0.327586207,0.354260669,0.446551265,0.542497377,0.464555385,0.436633081,0.661403313,0.458642849,0.508663814,0.568733154,0.561435273,0.3,0.172543456,0.161675909,0.334274065,0.581184529,0.268682062,0.011450382,0.925101215,0.469864196,0.601941995
